,0,1,class
90,4.311060666625193,5.352167629991532,1
91,1.7269727030221351,2.0457290356499764,0
92,1.1417176707186127,2.2374828391417445,0
93,1.0555943634546594,0.9792713596129814,0
94,4.411688223917361,6.180485790661499,1
95,0.15114670012353104,2.504289234684592,0
96,1.2872365655941367,2.486885431183657,0
97,4.866539526145744,5.588475971995662,1
98,4.402791228870598,5.56894781687285,1
99,-0.1908671658182537,1.925132973163403,0
100,5.297326873305069,6.591451969475618,1
101,5.4582158698593615,6.773884294473736,1
102,1.382424418206735,1.943137745580116,0
103,4.9765300365794,5.821247854793849,1
104,1.5309893822720158,2.5031136417990383,0
105,4.559334174598139,5.84524224334961,1
106,4.883334515911163,5.813646707772106,1
107,0.6343151174162478,1.1991382785550717,0
108,4.097626139428199,5.974205720436801,1
109,5.21057270461769,6.367483586708959,1
110,5.0211381709086575,6.128993202254311,1
111,4.562076986069504,5.265063984330732,1
112,5.57955603304788,6.156474428186634,1
113,1.6445678547557963,1.3204702222481668,0
114,0.9739356316323505,1.8069762415489816,0
115,4.25192539707836,6.46299419558047,1
116,0.7868454307108959,2.06527243446729,0
117,5.342375479498855,5.410108677051424,1
118,0.8610438229128876,1.2428243607710152,0
119,1.1202480663098828,1.7693319509628431,0
120,4.648629751253943,5.61838724682725,1
121,1.3522960938155646,1.9897708186085645,0
122,4.882722367383596,5.910112825798454,1
123,0.4626904852909699,1.7655912783632113,0
124,5.220905058787161,5.959265971863781,1
125,5.281125645281332,6.839444798400623,1
126,4.852972819078896,6.100303540742431,1
127,0.8769455489399427,1.8498381864922484,0
128,1.0067200152306983,2.3090289722154402,0
129,5.443556328672393,5.666539277513387,1
130,5.270411885920905,6.088081717963099,1
131,4.2169839619997385,6.163491014482457,1
132,4.782971801061787,5.102213478505263,1
133,4.612116247214829,6.2731230699165375,1
134,0.993324776282104,1.4925989927962329,0
135,5.006566264957333,6.103707280015829,1
136,4.68455214408933,6.852106809003692,1
137,5.907938460005133,6.602416326853633,1
138,4.943834666714698,6.526634567578212,1
139,5.822092455368068,6.112311975778044,1
140,4.358284913975022,5.569938065767253,1
141,4.518651723493555,6.025134706078422,1
142,1.289506958906406,1.3894826839972474,0
143,4.124253474981094,6.732518199409345,1
144,0.5005655925996868,2.872869343070218,0
145,5.056745142772879,5.494686368648838,1
146,4.320256551199861,6.194024250620625,1
147,5.475253464392523,6.375615401036455,1
148,4.923349722371964,6.985718000173437,1
149,4.388007597651561,5.686311766358495,1
150,4.8983707715867775,6.373675963604725,1
151,5.438215746108033,6.025604157758859,1
152,0.9838389988062398,2.603877261967804,0
153,5.223882241808679,6.259907587239814,1
154,2.1095437228464515,2.3252087441558063,0
155,0.726341466554054,1.9553782874584715,0
156,5.780432889034816,4.793935160118432,1
157,1.5045192264965594,2.783186967362133,0
158,5.828149679826717,6.444099995890128,1
159,0.6379847685079103,2.274454139058407,0
160,0.8805553868583123,1.8129628233711448,0
161,5.284954216042272,6.0113344944228055,1
162,4.471430558965059,5.67191638338419,1
163,1.5011720741982364,1.787570436665505,0
164,1.652650293708515,2.269147466216221,0
165,4.800743765918452,6.5097226285248,1
166,4.390746946218086,6.244818465248409,1
167,4.693596177234353,6.438633517687146,1
168,4.948564493641444,5.90550204002183,1
169,4.5998672621383445,6.345261807668743,1
170,5.205147835480336,5.642644708387287,1
171,4.489932303812124,5.595886328693191,1
172,6.009152138460252,6.461255239595244,1
173,5.142185030789021,6.550254631057968,1
174,0.4708774322430048,2.8441115990518853,0
175,4.768583626117335,6.447623958987641,1
176,5.267890683947865,5.623356827523321,1
177,4.391848476715882,6.600102931741531,1
178,1.354591833697231,2.4943140024997112,0
179,5.367279990822184,5.634903569041693,1
180,0.9180470374250513,1.7929303383138546,0
181,5.058716910498395,6.468540336136793,1
182,0.38173680562147005,1.5545174922459637,0
183,1.1643526993954718,1.7572956688257029,0
184,4.559926323173075,5.723257156189163,1
185,4.175585713824804,5.889812644561199,1
186,1.836219286371799,2.294669088544686,0
187,4.602364312663023,7.040691726605045,1
188,4.767593528497606,6.906733445698201,1
189,4.753063435928495,6.505637338833812,1
190,4.403461739812391,6.225372960802032,1
191,0.5730726897455417,2.0395653890494936,0
192,4.807718263479453,6.270203664955487,1
193,4.919127555447252,5.54812227851435,1
194,5.372772541257088,5.873884236556515,1
195,-0.23197449039588003,2.4723379222961124,0
196,1.0147546086054045,1.266283080199742,0
197,1.6484088753518775,2.3771204490144093,0
198,5.015890734281448,5.1039129369521365,1
199,6.382947625188686,6.399022824862609,1
200,1.3854008467642596,2.285982517642086,0
201,4.758853763262378,5.932992412347547,1
202,5.153899808140378,6.805092223677892,1
203,4.808705487054847,6.110401270346931,1
204,1.1716861284274025,2.2153734238056013,0
205,4.797404385779365,5.142386838583929,1
206,4.059566394041531,6.392694773308717,1
207,1.2713513718257425,1.5173327141465776,0
208,1.747200504880237,2.6940750080311116,0
209,1.5309042682980136,2.699942161497251,0
210,0.46568976952630936,1.643551571671589,0
211,4.543855808746527,5.548066538969376,1
212,5.520234212206323,5.9719086365292435,1
213,5.458522405708288,5.331595464764092,1
214,1.0683836919229277,2.036895593539783,0
215,1.3383663126735057,1.943481490983729,0
216,4.167497822916792,6.028917056309346,1
217,0.6939729695259365,1.9333193106809878,0
218,4.7354079311010535,6.244134957088484,1
219,1.0718683543209804,2.29346024127019,0
220,4.344668094688272,5.828380549953052,1
221,1.6558561617029959,2.51332358765495,0
222,0.5349192374659978,1.675125737314077,0
223,5.337199145903708,5.577226825279959,1
224,4.5749506691111055,6.249598474668318,1
225,6.0610991643920435,5.134243470885016,1
226,5.144113119831597,6.781768173882767,1
227,4.312023359388012,6.776419874732775,1
228,4.473446634745117,5.325921599683727,1
229,1.3912523052701247,1.306562505433881,0
230,5.062791628509687,6.32506368707868,1
231,1.0386086437320752,1.920625217854637,0
232,1.1639350151954955,1.5393131257432058,0
233,5.301448684974932,6.030407541630535,1
234,1.1357241057508844,1.9835950385449221,0
235,5.298941402968922,6.24111447874514,1
236,1.0798225646001556,0.6198696189651911,0
237,5.365598249278904,5.423531178237536,1
238,4.5410925398291955,6.469260780367701,1
239,5.5024792150890285,6.167458799023423,1
240,4.522034428656955,6.193809841128988,1
241,1.3823160730922845,1.5423089782977932,0
242,5.70805757108953,5.888218425073088,1
243,4.9262837153190775,5.621739261253497,1
244,1.3706932688256015,3.27459033575471,0
245,4.154798124719642,5.041063961130721,1
246,5.098421072210875,5.913644093913926,1
247,0.37712429808074166,2.469757104246716,0
248,0.7097477691535452,1.2118007224844365,0
249,5.472297802018367,5.8842552473356635,1
250,1.6457544731983569,2.0042982131069254,0
251,1.657513668983877,2.222747170437735,0
252,4.836983427666667,6.46076054704077,1
253,1.2954904491937858,1.85704180909136,0
254,5.449938221761905,5.494208105218799,1
255,4.062424223738067,6.826967428404963,1
256,4.714779862765613,5.254087286808454,1
257,4.695178779746388,5.762052197311984,1
258,0.38502896474420245,2.542939197238293,0
259,0.4298649325527376,1.9382056747651477,0
260,2.0799281464346127,1.5237281548784645,0
261,5.260635294359258,6.054886104235038,1
262,1.7125523258029924,3.00986511235208,0
263,0.4104876302490732,1.7855442035247266,0
264,1.0510815494214603,3.1854847097998347,0
265,0.9500600032176987,1.4244116671196112,0
266,4.4607576559675985,5.071579798808878,1
267,1.1914021962577128,2.3142885690470236,0
268,4.65325226193642,7.102513112570227,1
269,0.25495424440206815,2.5774625191831175,0
270,5.9260955173654875,6.356464439675151,1
271,5.439473874290805,6.082339482535213,1
272,1.1913569399704116,2.0537176808145112,0
273,5.281316870437013,6.473862064119704,1
274,5.417740588545715,6.259847898005823,1
275,0.10354860525155396,1.333219617654113,0
276,0.7966848475740337,2.31486017083007,0
277,5.426514354039885,6.454729393908006,1
278,0.35325030502945354,2.1882056213190735,0
279,1.4583342254652143,1.8623872953914375,0
280,0.6785055718481984,1.9488821880622134,0
281,1.1261482706256059,2.1692045488448284,0
282,4.755005312108125,6.27719336134651,1
283,4.774683961047588,5.763218755498308,1
284,1.297125430304488,3.016111684357161,0
285,1.3518342996645818,3.0063984356530256,0
286,0.24748320207958796,1.7896586221576487,0
287,0.8080615565990601,1.6466492854659525,0
288,5.689189858475011,5.702945715968547,1
289,1.197007588857819,1.9357876056125785,0
290,5.147660591954069,5.439531795748031,1
291,4.099992631528047,5.443180133460611,1
292,5.431389757191914,5.3000689582634255,1
293,4.637854745809724,6.120672255877982,1
294,1.1244636251468967,2.2867895849246764,0
295,5.082878693320362,5.456482206347971,1
296,1.0833343743656578,2.962498831814297,0
297,1.0651343747769928,1.6780863304776557,0
298,4.0581302621682696,6.225187198718329,1
299,4.95603078747329,5.773819426973779,1
300,1.4195959742000182,1.4308276700986862,0
301,1.0564039889584391,1.6744435504742636,0
302,4.50711907326046,6.561195181865736,1
303,0.5189961002776371,2.9680399725376,0
304,1.6215780802389523,2.041072749169823,0
305,1.558969192844696,2.333232705463671,0
306,4.769815937078119,5.023550218343486,1
307,4.315139164278158,5.256599553999874,1
308,1.3673831020900522,2.5078630711683054,0
309,0.6622085311588309,1.7732549866038327,0
310,1.8406647188778429,0.8769489580023297,0
311,1.1827011861021235,2.1709052510620523,0
312,4.2480075810223425,6.421597933708296,1
313,1.1183940017674423,2.4462256907234483,0
314,4.750259910397134,6.490254610934417,1
315,4.88624567816724,5.398457715185001,1
316,1.039342670151689,1.7852929197672236,0
317,4.7037517910908475,5.855475115642922,1
318,1.4990607808146956,2.3766366453994556,0
319,0.21506345620138057,2.1093997978000907,0
320,0.8752313725531019,1.4522751424549794,0
321,4.972065617502946,6.4878263145127955,1
322,4.696764010844667,6.078124305839989,1
323,5.224848701557579,6.099135646613829,1
324,1.9322821352458792,1.7232830302604654,0
325,1.0713699232564875,3.1338831987738183,0
326,1.0605995847562564,1.7847191521686592,0
327,0.9288852013567792,1.219564921806389,0
328,5.322036295952075,5.594923905353853,1
329,0.6907480050424609,1.3053519792052517,0
330,4.2379513875974535,6.251710927585587,1
331,0.38489889787472775,2.7804738129475233,0
332,4.781898442758528,6.010936954894595,1
333,4.845684701331712,6.616115520318685,1
334,4.80574069834443,5.495130034628515,1
335,4.616108710097405,5.910657337785415,1
336,1.7960950756792347,1.637792757724627,0
337,0.981101396796945,2.0067294220349656,0
338,4.693313929657452,6.37787873195824,1
339,1.0506596247727558,2.111595859750591,0
340,1.3856426388858967,1.9759638718378814,0
341,4.97624669813641,5.900914554853976,1
342,-0.019014091836736968,2.0242762238557055,0
343,4.6003061772981395,6.576069240524361,1
344,0.247282295509187,2.077003852184239,0
345,1.7045920443027107,1.5509972486250767,0
346,4.7050286420493945,6.303462744093898,1
347,5.321981955434357,5.860257209457127,1
348,2.204728889724901,2.1925571226674156,0
349,0.8905669760348585,1.48707183624844,0
350,5.02295008241142,5.919543906239509,1
351,4.866090819844536,4.993112781047883,1
352,0.6417138480575391,1.8040598229923193,0
353,4.909971252342733,6.519558810846327,1
354,4.614330624063541,5.700602853098894,1
355,5.042748211590452,5.855906606176279,1
356,4.856990309612059,6.8466437775451086,1
357,4.813920440645666,5.804549583871657,1
358,4.66616340195278,6.402208125167578,1
359,4.320776009586114,6.329546082436481,1
360,5.347409872620231,6.370514323032012,1
361,0.4954579384087422,1.998095655216375,0
362,0.7201390783959938,1.6510951187142726,0
363,1.5362515220401138,1.690369726050244,0
364,1.1366507541341149,2.7801810322567437,0
365,0.8222214807357631,2.251425848229732,0
366,1.6086339699482048,2.665994788594442,0
367,0.5864339963673357,3.30665385409155,0
368,0.5004824514925108,1.3168462503609928,0
369,5.9266971952160965,5.342687891000933,1
370,0.6729103074694756,1.665737695881733,0
371,4.886779813750638,6.5023972680398945,1
372,5.442972510630755,4.994138177567956,1
373,0.8768186431216741,2.5049359948073113,0
374,1.7498517243879674,1.8930943144742514,0
375,4.774957981088631,6.242974667828909,1
376,5.075200629020291,5.766580752733174,1
377,0.8365038679090757,1.5490871715725212,0
378,0.6914271895462261,2.5944731423714895,0
379,5.423284779890785,7.538608143118182,1
380,1.1755410977362903,2.4897063368221497,0
381,1.2827503909844067,0.4400030647347095,0
382,0.7177574151736059,2.473364387010696,0
383,0.6259761504713696,1.7260363301450692,0
384,4.664999830894591,5.261562255442394,1
385,4.828633727742852,6.609510306890334,1
386,5.699902716809931,6.632099499904297,1
387,1.6671861867493574,2.135184144037174,0
388,0.5203908833700315,2.0976018495970346,0
389,0.6990524729847838,2.104704689025768,0
390,5.215821761447703,5.558410050902757,1
391,0.6130404409041181,2.3182880975817146,0
392,5.32486231170195,5.649565972917471,1
393,0.3341188534049808,2.36457288723648,0
394,0.866215822410239,1.5140495670684735,0
395,5.530521096428469,6.683144000007418,1
396,1.7946727125550628,1.7636622210509363,0
397,4.98850217249393,6.298944712514065,1
398,5.1647828934263575,6.835694761156447,1
399,1.0293381217717288,2.012064622669134,0
400,0.7916544577311584,2.2932592995874588,0
401,5.133283096178437,5.899349817240537,1
402,4.977886306736334,6.269823984337411,1
403,1.9644731207549029,2.0585949680820037,0
404,-0.20353344918836758,1.4905700828744597,0
405,0.7761749403339351,2.3141138187437975,0
406,5.012875688314081,5.950624803058969,1
407,4.873302660035959,5.6063045827698295,1
408,5.1138561799146895,6.547513156370764,1
409,0.7445120282450747,2.0318820169088387,0
410,1.1173450920018526,2.448029581269043,0
411,0.7817521129921903,1.9543176523329107,0
412,4.864790706338562,5.84683942085211,1
413,1.6032498376873292,2.0040899452626273,0
414,5.889386236425502,5.29740686232135,1
415,1.11336035490072,2.6485662521473405,0
416,1.043748822885087,2.514717312527628,0
417,1.149631945915584,2.33943550179594,0
418,0.6171958009764404,1.2362062483383511,0
419,5.903704188269938,5.912256175866616,1
420,5.041843238983057,6.594995427131738,1
421,1.0607001873905817,2.1448671606867906,0
422,4.591357006497948,5.897669749838161,1
423,4.761417172809621,6.39809174559156,1
424,1.8759587565102946,2.2163944848678696,0
425,0.8354807104080946,1.673849321743781,0
426,2.0664786743966377,2.215707840755548,0
427,0.4573465387350657,2.2636788768656477,0
428,0.34145713523934007,1.4145643597736353,0
429,1.6176586112677005,1.6053999106704786,0
430,0.1503016285409311,2.1983100717341357,0
431,1.0960492179540327,1.1777741559599746,0
432,1.4563454463393795,1.9205339543452877,0
433,1.3909699746070054,1.8538608061653195,0
434,1.0783110958541755,1.7198718985393058,0
435,5.237210855397264,6.071948401849316,1
436,1.9117418198005953,2.0504220705736156,0
437,0.6419362519250706,2.20440103112515,0
438,0.22351220685380735,2.757906362973572,0
439,4.883458308414841,5.736086145832891,1
440,1.5775508747084919,1.929957915027508,0
441,1.1556828349701727,2.8502280039215426,0
442,4.962920408118938,6.174595643974813,1
443,0.7927506701942748,1.8600184522480563,0
444,4.609438092478712,6.172927331362738,1
445,4.734282569438205,6.560027103059494,1
446,4.9964773619507445,6.712498844330679,1
447,4.528143775941732,6.445228587150915,1
448,3.771732129571437,5.943792198982875,1
449,4.485566635854824,6.688181617433312,1
450,1.149404407947619,1.8299877812504848,0
451,5.180943353398692,6.280520445984925,1
452,0.8733550531101196,2.1323991595980254,0
453,4.602154154236005,5.824745978944491,1
454,1.4624938998094992,1.74283871872958,0
455,1.3685364982041366,2.440469176514391,0
456,5.5863812040067105,5.673221389645954,1
457,5.797345581846435,5.702900744703832,1
458,0.9625553470367186,2.4472485780829927,0
459,5.397103670735545,5.738510969137509,1
460,5.977828301774999,4.6090874720812245,1
461,5.455563497222332,6.79125823330119,1
462,4.535256255372703,6.55293420880325,1
463,4.917838572949901,6.602040661349657,1
464,0.5622385725225294,2.5254411701606783,0
465,5.769182212595334,6.1302392729090185,1
466,4.400937477078527,6.014269548087399,1
467,4.975022041581253,6.495136288809648,1
468,1.0597926135770932,1.7496262253009258,0
469,0.9083527190595874,2.700649013699537,0
470,0.7668613608905265,1.7896759340651789,0
471,2.131133271039695,3.028191555205879,0
472,5.104407066246573,5.372471333928075,1
473,5.788628181865499,5.944521852780608,1
474,5.691288849299587,5.9318973377035125,1
475,5.022653284498448,6.749405063436337,1
476,4.641569603467779,6.525435900691079,1
477,-0.2351561311497068,2.4007345634788546,0
478,5.223048575876057,5.978697794132181,1
479,0.8144630559249736,2.1363472808513597,0
480,5.0051896274840955,6.206411681394358,1
481,1.2598975048451506,1.766506773431486,0
482,4.683281678671737,6.841511782434531,1
483,5.036395135792208,6.940217585046563,1
484,0.869235465536576,1.9488095629119635,0
485,0.4378205606034167,1.4093810598771124,0
486,0.765739379447691,0.86721005010553,0
487,4.8260337203465635,5.532366120826426,1
488,1.6160039942464233,2.355914353390607,0
489,5.5039433264783675,6.2393663402303154,1
490,1.6625654921487043,1.8843157077285113,0
491,1.2374273289643525,1.3084897985338202,0
492,5.519232386303504,4.8679316010990155,1
493,1.1745434638060988,1.568660723471254,0
494,0.5641195063563866,2.1013652446939637,0
495,1.4790387648594732,1.975995703412288,0
496,0.06255857498492812,1.8450963645329892,0
497,1.4276986175683086,1.8398686761391785,0
498,1.0640403421900078,2.0678544674524146,0
499,0.5606299846517315,1.592829640330888,0
500,4.616132944970276,6.797672993018285,1
501,0.9819090564100206,2.3064742117600554,0
502,0.31297874231012734,1.818804438169859,0
503,4.4727826172003295,6.713842930096202,1
504,5.070564275750434,5.879447935111608,1
505,5.245912912021613,5.931399933503353,1
506,5.4083897873912345,5.636169286814382,1
507,0.635164206059785,0.8299855609667672,0
508,1.695108811743367,2.278664401745479,0
509,-0.35051023489238475,2.337591407090435,0
510,0.5655303639424627,2.7823676498398413,0
511,4.941099409043869,5.241633036286052,1
512,6.248276645799408,5.800007286167679,1
513,0.7327163775944189,1.706787591854772,0
514,4.3898690962508935,5.055505824022738,1
515,1.0475204373604452,1.069410557179336,0
516,4.937117333037293,6.043704742302404,1
517,5.298846926633387,5.445176527500724,1
518,1.1391890330554002,2.0599341813616974,0
519,0.978929289434474,1.085671840132811,0
520,1.1960749498537107,2.360467122091266,0
521,5.382478619410689,6.191640661676552,1
522,0.5018302380984809,2.2746811106320766,0
523,0.6889236036770306,1.2415629687105472,0
524,1.3901128020244038,2.4691300500069713,0
525,0.7435549418757714,1.532780269336867,0
526,4.910386741356736,6.116529696047412,1
527,4.9153696071361015,5.908516393362644,1
528,5.907210518012743,5.683918377890645,1
529,1.4145822170795013,2.308834805100748,0
530,1.6042162351493143,1.7771367335083164,0
531,1.210049672826659,1.1823688287943883,0
532,1.5228781263811038,2.037064382741058,0
533,5.036741048494748,6.37680112227953,1
534,5.732376218593137,6.565254611799879,1
535,0.9265611058436827,2.7184001880514828,0
536,5.551551349163345,6.913565952906165,1
537,1.7129839097355475,1.4100326641947984,0
538,0.5408542094982676,1.9477313616142442,0
539,4.692498471072994,6.191442027576163,1
540,4.36383745928285,5.6074276213110945,1
541,4.996953483910698,6.200775847684147,1
542,4.395142226558052,6.1014388930072165,1
543,1.3980140746765657,2.6574255550874346,0
544,5.107886628549532,6.806497703250879,1
545,1.6533934548732852,1.3759179375872972,0
546,4.843537463579256,7.658177951096523,1
547,4.985632571708409,6.029461364117027,1
548,5.356727333501801,5.052988295506955,1
549,4.783173757280343,6.810774687387019,1
550,4.498429875470802,5.341025438942416,1
551,5.677935399502131,5.7116604756439475,1
552,4.907410184687495,6.321651457415583,1
553,5.35593287558722,6.225107354758011,1
554,1.5811452208313277,2.5522601628541643,0
555,1.8558661660783686,2.0356353404325622,0
556,5.5725215748130665,5.947023540723022,1
557,5.161637171630468,6.3146364765521055,1
558,4.542286798289394,5.733812085619609,1
559,4.9918616770311655,6.151148825346988,1
560,5.561931933182678,6.025449477783015,1
561,0.09656955377102183,2.5164380214575828,0
562,0.017627374528341955,1.8611163817344598,0
563,4.393094334608107,5.351336154497679,1
564,5.187261768560748,5.717399001430922,1
565,1.0945395426988012,1.6484815393327572,0
566,4.694793668647145,5.282032446286275,1
567,1.563334569280458,1.29215952661216,0
568,4.343073340208307,5.536975025901478,1
569,4.586643249724195,5.331855571709524,1
570,1.8675844143901155,1.5200893147996406,0
571,1.210890837142635,1.970238983672599,0
572,4.952604229590643,5.818193127121268,1
573,4.743373558003011,5.968273763444409,1
574,5.640376239420776,6.341515795228389,1
575,4.490541816305004,6.601840871396477,1
576,1.3606239864892844,1.4934673581921407,0
577,5.762993178854699,5.840062551814847,1
578,1.1071294790351336,1.977768198802131,0
579,5.3397960986990975,6.577101241309661,1
580,1.3143759203806407,2.013033867990915,0
581,1.785103497819804,2.709785586436037,0
582,5.195836550149491,5.661075533948552,1
583,4.49921927899906,5.213060736796478,1
584,0.6413513973900187,2.096179709949067,0
585,4.446587191571452,5.805553824475718,1
586,5.049895648817443,6.533889709214731,1
587,1.8650272737050506,2.268809785625763,0
588,0.640804955046472,2.148000791761897,0
589,1.824743670807046,1.758233338926281,0
590,0.10034390650922798,2.0686234708236864,0
591,0.9831684162440026,2.037061539608307,0
592,4.967469893529793,5.793338874957904,1
593,4.548129638509005,5.132317871435939,1
594,1.5645454633361278,2.0445037322965542,0
595,4.9538725877827625,5.805404298233041,1
596,0.049256700041296564,1.694876708573775,0
597,4.916878002811002,5.344191828110556,1
598,4.809572791449895,5.679524856710256,1
599,0.7132870795323694,2.6221020561536363,0
600,5.49094693927087,5.609256912412052,1
601,0.6636026141184475,1.8119252910982209,0
602,2.054348945645128,1.9949166368164495,0
603,4.743508207360395,5.432426727334077,1
604,4.330018796705198,5.450639184384916,1
605,4.615868819861101,5.728324802351197,1
606,0.4737250050597286,1.5957432021122377,0
607,5.144740383199642,6.245051705909801,1
608,0.7766485801248169,2.5201720947397788,0
609,4.573613945970886,5.106870774056558,1
610,5.576277612521812,5.512220766786478,1
611,1.0746515033173747,2.015606741110502,0
612,1.3164457626867445,2.388893772218045,0
613,0.5481823476221728,1.6995172971667318,0
614,5.1473795820383215,5.902058570659522,1
615,0.24728785834214895,2.3291905545438607,0
616,3.8259417851613255,6.662530575067639,1
617,1.5207689786843082,1.9841510060045195,0
618,1.0469445967464206,1.9531381401954546,0
619,0.21643219513589196,1.8769669449667186,0
620,1.151200843502272,2.559891966880457,0
621,5.366839341197131,5.7817940308082845,1
622,0.4011154501544093,2.2809851144523057,0
623,4.8523655433235175,5.3686388845610615,1
624,4.70450215461814,5.829356512182627,1
625,0.3847492889879772,3.592283188678037,0
626,4.85360136234487,5.675799220466485,1
627,1.3282822665191234,2.023694524681989,0
628,6.569611225042739,6.186486200308949,1
629,0.4467853874153641,2.1674994163696546,0
630,0.5728979084883377,1.3925186646956482,0
631,5.176970715066787,5.4911760640412,1
632,4.9789022952058835,5.311723254521992,1
633,5.042821364128553,6.4653482513490665,1
634,1.6359261021612517,1.362741311250688,0
635,0.931579960816576,2.0439268406528917,0
636,1.5035239228196864,2.1844853578239736,0
637,4.818803467221635,5.430886790566527,1
638,1.5678562739634327,1.969426616158193,0
639,1.4532278584227927,1.6996401833798838,0
640,0.08227312278629684,0.6645838454912589,0
641,0.3471404283419268,1.521662388646495,0
642,4.642094652799368,5.951246806868307,1
643,4.666039255770123,6.102542869903501,1
644,5.083258569558793,6.266727227197428,1
645,4.913275535183979,6.152082301958086,1
646,1.0869806117566878,1.8748863440625536,0
647,0.9639937116245132,1.542289757708899,0
648,1.6936140769882888,2.197987124978644,0
649,6.291049113254502,5.462646370940238,1
650,5.080511196437735,6.625325812595378,1
651,5.433875312449028,5.771745951395329,1
652,0.6958103288899937,1.6099372102776481,0
653,1.4667953761070007,1.7615828943394303,0
654,0.4602333268335628,2.7001906091729513,0
655,5.831739451515814,5.873044784497764,1
656,5.768409735335556,5.84278396216515,1
657,0.9978738305540867,1.545181381866894,0
658,0.7588842657347682,1.6878430468676533,0
659,2.0826699116653047,2.025356935014593,0
660,4.283115262586547,6.654933783224398,1
661,5.3197492488153895,6.210573039701524,1
662,5.542389572396221,6.8973541994747,1
663,1.497478221402908,2.722551719280393,0
664,0.8058589641308673,1.6861933592829508,0
665,5.341348783528509,5.584999060207678,1
666,4.620283505005613,5.063652739781483,1
667,5.622180953676242,6.181939058855783,1
668,5.304542549019969,5.122624276688573,1
669,5.086411467703081,5.629482902542044,1
670,1.2032198987571734,2.6037964867492898,0
